# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	808455
#@/user_id	Mac
ti fei 	踢飞	c=1 d=0.0178634 t=808443
ti gang 	提肛	c=1 d=0 t=808443
ti gao 	提高	c=26 d=4.80099e-07 t=808443
ti gao 	體高	c=1 d=0 t=808443
ti ge 	體格	c=2 d=0 t=808443
ti ge xing 	提個醒	c=1 d=1 t=796341
ti gong 	提供	c=105 d=1.80782e-07 t=808443
ti gong 	替工	c=1 d=0 t=808443
ti gong le 	提供了	c=1 d=0 t=808443
ti gong zhe 	提供者	c=2 d=5.12956e-277 t=808443
ti huan 	替換	c=48 d=0.000662189 t=808443
ti huan zhuang 	替换装	c=1 d=0 t=808443
ti hui 	體會	c=14 d=1.14034e-45 t=808443
ti huo 	提貨	c=3 d=0 t=808443
ti ji 	體積	c=13 d=1.93846e-25 t=808443
ti ji dong 	體積懂	c=1 d=1.46552e-26 t=808443
ti jia 	提價	c=2 d=6.22426e-305 t=808443
ti jian 	體檢	c=49 d=0.000836017 t=808443
ti jiao 	提交	c=76 d=0.000992778 t=808443
ti jiao 	體校	c=-3 d=0 t=808443
ti jiao dao 	提交到	c=1 d=9.48047e-226 t=808443
ti jiao le 	提交了	c=1 d=1 t=795764
ti jiao xian 	踢腳線	c=2 d=2.68854e-282 t=808443
ti kang li 	提伉儷	c=1 d=0 t=808443
ti ku 	題庫	c=1 d=4.18345e-219 t=808443
ti kuan 	提款	c=1 d=0 t=808443
ti kuan 	題款	c=2 d=0 t=808443
ti le 	剃了	c=1 d=4.90049e-286 t=808443
ti le 	提了	c=2 d=0 t=808443
ti le 	踢了	c=17 d=7.87942e-50 t=808443
ti le ba 	提了吧	c=1 d=0 t=808443
ti li 	體力	c=9 d=2.01924e-32 t=808443
ti li huo 	體力活	c=3 d=1.00008e-236 t=808443
ti liang 	體諒	c=3 d=2.4192e-11 t=808443
ti liang 	體量	c=2 d=6.81334e-76 t=808443
ti liang shang 	體量上	c=1 d=6.84749e-75 t=808443
ti liang xia 	體諒下	c=1 d=1.13996e-188 t=808443
ti man 	提慢	c=1 d=1.0901e-250 t=808443
ti mao 	剃毛	c=1 d=0 t=808443
ti mian 	體面	c=0 d=0.1 t=803439
ti mian chang 	體面廠	c=1 d=1 t=803440
ti mo 	提莫	c=2 d=1.97498e-271 t=808443
ti mu 	題目	c=21 d=1.3445e-12 t=808443
ti na 	提拿	c=1 d=4.5766e-70 t=808443
ti na jia 	提那家	c=3 d=3.18875e-25 t=808443
ti nei 	體內	c=1 d=0 t=808443
ti neng 	體能	c=2 d=0 t=808443
ti ni 	替你	c=12 d=8.39716e-35 t=808443
ti ni duo 	替你多	c=1 d=8.09842e-49 t=808443
ti ni gong 	替你工	c=1 d=1.00886e-133 t=808443
ti ni jia 	替你加	c=1 d=1.63189e-232 t=808443
ti ni tong guo 	替你通過	c=1 d=8.43925e-34 t=808443
ti pian 	体片	c=1 d=0 t=808443
ti qian 	提前	c=198 d=0.000298284 t=808443
ti qian an 	提前按	c=1 d=0 t=808443
ti qian gei ni 	提前給你	c=1 d=0 t=808443
ti qian huan 	提前還	c=2 d=0 t=808443
ti qiao 	提桥	c=1 d=0 t=808443
ti qin 	提親	c=2 d=0 t=808443
ti qu 	提取	c=17 d=0.0287246 t=808443
ti qu 	踢去	c=2 d=0 t=808443
ti qu dao 	提取到	c=2 d=0 t=808443
ti ren 	替人	c=1 d=8.47846e-206 t=808443
ti ren 	踢人	c=3 d=8.72273e-246 t=808443
ti sheng 	提升	c=16 d=0.00196946 t=808443
ti shi 	提示	c=159 d=0.00631691 t=808443
ti shi 	題詩	c=1 d=0 t=808443
ti shi xian 	提示線	c=1 d=1.46429e-163 t=808443
ti su 	提訴	c=1 d=1.44705e-112 t=808443
ti su 	提速	c=1 d=1.45431e-112 t=808443
ti ta 	替他	c=1 d=3.57949e-267 t=808443
ti tai 	體態	c=1 d=0 t=808443
ti ti shen 	提提神	c=5 d=6.8349e-24 t=808443
ti tie 	體貼	c=2 d=2.29061e-133 t=808443
ti wai 	題外	c=1 d=8.93233e-290 t=808443
ti wai 	體外	c=2 d=8.88778e-290 t=808443
ti wai hua 	題外話	c=3 d=1.94789e-138 t=808443
ti wen 	體溫	c=1 d=0 t=808443
ti wo 	替我	c=2 d=3.09075e-187 t=808443
ti xi 	體系	c=2 d=3.8772e-207 t=808443
ti xian 	提現	c=10 d=1.78398e-104 t=808443
ti xian 	體現	c=7 d=1.80958e-07 t=808443
ti xian zai 	體現在	c=1 d=9.12473e-41 t=808443
ti xiao 	體校	c=1 d=4.88048e-91 t=808443
ti xin diao dan 	提心吊膽	c=6 d=1.31743e-08 t=808443
ti xing 	提醒	c=49 d=1.60136e-10 t=808443
ti xing 	梯形	c=4 d=0 t=808443
ti xing 	體型	c=2 d=0 t=808443
ti xing bian 	体型变	c=1 d=0 t=808443
ti xing xia 	提醒下	c=1 d=0 t=808443
ti xu 	剃須	c=1 d=2.31616e-234 t=808443
ti xu 	體恤	c=3 d=3.68996e-66 t=808443
ti xu dao 	剃鬚刀	c=9 d=1.47469e-302 t=808443
ti yan 	體驗	c=119 d=3.73446e-20 t=808443
ti yan guo 	體驗過	c=1 d=0 t=808443
ti yan ji cha 	體驗極差	c=1 d=4.22303e-124 t=808443
ti yan jia 	體驗價	c=1 d=0 t=808443
ti yan ka 	體驗卡	c=3 d=0 t=808443
ti yan le 	體驗了	c=1 d=5.38831e-226 t=808443
ti yan quan 	體驗券	c=1 d=0 t=808443
ti yan xia 	體驗下	c=1 d=0 t=808443
ti ye 	體液	c=4 d=9.4034e-277 t=808443
ti yi 	提議	c=3 d=0 t=808443
ti yu 	體育	c=3 d=0 t=808443
ti yu fen 	體育分	c=1 d=0 t=808443
ti yu ke 	體育課	c=1 d=0 t=808443
ti yu sheng 	體育生	c=4 d=0 t=808443
ti zao 	提早	c=5 d=8.29664e-10 t=808443
ti zao lai 	提早來	c=1 d=0 t=808443
ti zhe 	提着	c=2 d=1.00857e-71 t=808443
ti zhi 	體制	c=2 d=1.33243e-53 t=808443
ti zhi 	體脂	c=10 d=0 t=808443
ti zhi 	體質	c=22 d=1.96096e-12 t=808443
ti zhi nei 	體質內	c=1 d=1.32579e-53 t=808443
ti zhong 	體重	c=71 d=3.41345e-33 t=808443
ti zhong cheng 	體重稱	c=1 d=3.43056e-32 t=808443
ti zhong hai mei dao 	體重還沒到	c=1 d=0 t=808443
ti zhong meng zhang 	體重猛漲	c=1 d=0 t=808443
ti zi 	体子	c=1 d=0 t=808443
ti zi 	梯子	c=5 d=0.0843665 t=808443
ti zi 	蹄子	c=2 d=0 t=808443
ti zui yang 	替罪羊	c=1 d=3.1595e-93 t=808443
tian 	填	c=63 d=6.54124e-20 t=808443
tian 	天	c=589 d=1.06511 t=808443
tian 	添	c=1 d=0 t=808443
tian 	甜	c=91 d=6.94669e-09 t=808443
tian 	田	c=4 d=1.84981e-236 t=808443
tian 	舔	c=126 d=2.4829e-11 t=808443
tian cai 	天才	c=9 d=0 t=808443
tian cai ba 	天才吧	c=5 d=8.75836e-147 t=808443
tian cha di bie 	天差地別	c=1 d=0.0706512 t=808443
tian chang di jiu 	天長地久	c=1 d=8.25526e-10 t=808443
tian chong 	填充	c=16 d=6.48746e-116 t=808443
tian chuang 	天窗	c=1 d=7.69167e-31 t=808443
tian dao 	天刀	c=1 d=0 t=808443
tian dao chou qin 	天道酬勤	c=1 d=0 t=808443
tian dian 	甜點	c=1 d=0 t=808443
tian du 	添堵	c=1 d=5.10822e-10 t=808443
tian du cheng 	天都城	c=1 d=3.44541e-24 t=808443
tian en 	天恩	c=1 d=0 t=808443
tian fang ye tan 	天方夜譚	c=1 d=0 t=808443
tian fu 	天賦	c=10 d=4.91043e-16 t=808443
tian fu zhen 	田馥甄	c=1 d=0 t=808443
tian gao huang di yuan 	天高皇帝遠	c=1 d=1.13169e-73 t=808443
tian gou 	舔狗	c=21 d=1.83127e-110 t=808443
tian guo 	天國	c=1 d=0 t=808443
tian hao 	填好	c=0 d=0 t=808443
tian hao le 	填好了	c=1 d=0 t=808443
tian hei 	天嘿	c=2 d=1.65251e-262 t=808443
tian hen 	天恨	c=1 d=1.69089e-238 t=808443
tian hou 	天後	c=1 d=9.68207e-62 t=808443
tian hua 	天花	c=0 d=0 t=808443
tian hua ban 	天花板	c=32 d=0.0330412 t=808443
tian hua ban ni 	天花板你	c=1 d=2.49627e-27 t=808443
tian hua luan zhui 	天花亂墜	c=1 d=5.52596e-23 t=808443
tian huang 	天皇	c=1 d=0 t=808443
tian huang di lao 	天荒地老	c=1 d=0 t=808443
tian hun di an 	天昏地暗	c=1 d=0 t=808443
tian ji 	天璣	c=2 d=3.13339e-113 t=808443
tian ji 	天矶	c=3 d=3.40489e-120 t=808443
tian ji 	天際	c=1 d=7.69067e-147 t=808443
tian jia 	天價	c=7 d=0 t=808443
tian jia 	添加	c=146 d=2.39433 t=808443
tian jia ai 	添加愛	c=3 d=9.06078e-164 t=808443
tian jia hao you 	添加好友	c=1 d=0 t=808443
tian jia ji 	添加劑	c=1 d=0 t=808443
tian jia wan 	田家湾	c=1 d=0 t=808443
tian jie 	天街	c=4 d=6.57942e-17 t=808443
tian jie 	甜姐	c=2 d=1 t=803494
tian jin 	天津	c=1 d=0 t=808443
tian jin qu 	天津区	c=1 d=0 t=808443
tian jing di yi 	天經地義	c=2 d=2.5622e-304 t=808443
tian kong 	填空	c=1 d=2.32996e-10 t=808443
tian kong 	天空	c=10 d=0.279905 t=808443
tian kong zhi cheng 	天空之城	c=1 d=0 t=808443
tian leng 	天冷	c=6 d=0 t=808443
tian li 	田裏	c=1 d=7.41527e-71 t=808443
tian liang 	天量	c=2 d=0.000131698 t=808443
tian long 	天龍	c=0 d=0 t=808443
tian long ren 	天龍人	c=2 d=1.34889e-21 t=808443
tian ma xing kong 	天馬行空	c=1 d=0 t=808443
tian mao 	天猫	c=9 d=8.83098e-09 t=808443
tian mei 	天美	c=2 d=0 t=808443
tian men 	天門	c=1 d=2.15311e-140 t=808443
tian mi 	甛蜜	c=7 d=2.76171e-10 t=808443
tian mi de 	甜蜜的	c=1 d=1.08082e-32 t=808443
tian ming 	天命	c=1 d=1.51527e-242 t=808443
tian mu 	天目	c=1 d=3.07687e-46 t=808443
tian mu 	田畝	c=0 d=0 t=808443
tian mu li 	天目裏	c=10 d=0 t=808443
tian mu li 	田畝裏	c=1 d=0 t=808443
tian mu shan 	天目山	c=2 d=5.72345e-230 t=808443
tian na 	天吶	c=2 d=5.45035e-08 t=808443
tian pin 	甜品	c=7 d=1.71503e-199 t=808443
tian qi 	天氣	c=90 d=3.13699e-09 t=808443
tian qi hao 	天氣好	c=1 d=0 t=808443
tian qi leng 	天氣冷	c=1 d=6.3239e-286 t=808443
tian qi yi leng 	天氣一冷	c=1 d=0 t=808443
tian qi yu bao 	天氣預報	c=14 d=1.52006e-44 t=808443
tian qing 	天晴	c=1 d=0 t=808443
tian ran 	天然	c=4 d=0 t=808443
tian ran qi 	天然氣	c=5 d=4.78888e-74 t=808443
tian re 	天熱	c=1 d=9.98786e-163 t=808443
tian shang 	填上	c=1 d=4.17576e-168 t=808443
tian shang 	天上	c=10 d=4.24546e-10 t=808443
tian shen xia fan 	天神下凡	c=1 d=6.1929e-40 t=808443
tian sheng 	天生	c=6 d=7.54554e-70 t=808443
tian sheng de 	天生的	c=1 d=0 t=808443
tian sheng li zhi 	天生麗質	c=1 d=1.36187e-251 t=808443
tian shi 	天使	c=3 d=2.99756e-121 t=808443
tian shi 	甜食	c=2 d=0 t=808443
tian shi tuan 	天使團	c=1 d=0 t=808443
tian shu 	天數	c=7 d=6.79387e-12 t=808443
tian ta di xian 	天塌地陷	c=1 d=9.47943e-166 t=808443
tian tai 	天台	c=2 d=1.70508e-160 t=808443
tian tang 	天堂	c=2 d=0 t=808443
tian ti 	天體	c=0 d=0 t=808443
tian ti tu 	天體圖	c=1 d=0 t=808443
tian tian 	天天	c=226 d=0.00640933 t=808443
tian tian 	甜甜	c=7 d=5.66103e-13 t=808443
tian tian ding zhe wo 	天天盯着我	c=1 d=1.23778e-274 t=808443
tian tian lai 	天天來	c=1 d=0 t=808443
tian tian qu 	天天去	c=2 d=0 t=808443
tian tian wang wai pao 	天天往外跑	c=1 d=0 t=808443
tian tong 	甜筒	c=1 d=5.39582e-213 t=808443
tian tou 	甜頭	c=5 d=3.44705e-59 t=808443
tian wan 	填完	c=1 d=4.19669e-168 t=808443
tian wang 	天王	c=1 d=4.39744e-12 t=808443
tian wei 	甜味	c=1 d=1 t=803991
tian xia 	填下	c=4 d=3.02839e-65 t=808443
tian xia 	天下	c=4 d=3.04356e-65 t=808443
tian xia di yi 	天下第一	c=4 d=5.7865e-300 t=808443
tian xia di yi hao 	天下第一好	c=1 d=0 t=808443
tian xian 	天線	c=1 d=0 t=808443
tian xian bao bao 	天線寶寶	c=3 d=0 t=808443
tian xie 	填寫	c=8 d=3.53961e-13 t=808443
tian xie 	天蠍	c=4 d=2.40337e-147 t=808443
tian xie hang 	填寫行	c=1 d=0 t=808443
tian xie zuo 	天蠍座	c=1 d=2.06582e-300 t=808443
tian xing 	天性	c=1 d=3.66746e-142 t=808443
tian xuan di zhuan 	天旋地轉	c=1 d=0 t=808443
tian xuan zhi ren 	天选之人	c=1 d=1.02899e-189 t=808443
tian yi yun 	天翼雲	c=25 d=1.24379 t=808443
tian yuan 	田園	c=1 d=0 t=808443
tian zhen 	天鎮	c=3 d=5.83367e-131 t=808443
tian zhi 	添置	c=2 d=1.05048e-50 t=808443
tian zhu ding 	天注定	c=3 d=1.22377e-29 t=808443
tiao 	挑	c=91 d=1.23154e-09 t=808443
tiao 	條	c=50 d=1.32151e-15 t=808443
tiao 	眺	c=1 d=0 t=808443
tiao 	調	c=34 d=0.140859 t=808443
tiao 	跳	c=121 d=0.000854495 t=808443
tiao ban 	跳板	c=1 d=0 t=808443
tiao bo 	挑撥	c=1 d=0 t=808443
tiao bo li jian 	挑撥離間	c=2 d=1.38903e-13 t=808443
tiao bu chu 	跳不出	c=1 d=1 t=798434
tiao can 	条参	c=1 d=0 t=808443
tiao cao 	跳操	c=1 d=0 t=808443
tiao cao 	跳槽	c=11 d=4.18225e-10 t=808443
tiao che 	跳车	c=7 d=1.55012e-121 t=808443
tiao cheng 	調成	c=1 d=0 t=808443
tiao chu 	跳出	c=7 d=9.56486e-07 t=808443
tiao chu lai 	跳出來	c=2 d=0 t=808443
tiao dan 	跳蛋	c=28 d=9.82376e-174 t=808443
tiao dao 	跳到	c=1 d=0 t=808443
tiao dong 	跳動	c=4 d=1.36071e-241 t=808443
tiao geng 	調羹	c=4 d=0 t=808443
tiao guo 	跳過	c=7 d=1.14829e-09 t=808443
tiao guo qu 	跳過去	c=1 d=0 t=808443
tiao hang 	跳行	c=1 d=1 t=807022
tiao hou 	調後	c=1 d=0 t=808443
tiao hui lai 	調回來	c=1 d=1.1308e-05 t=808443
tiao ji 	調劑	c=4 d=7.77093e-269 t=808443
tiao jian 	條件	c=72 d=7.24767e-08 t=808443
tiao jian bu yun xu 	條件不允許	c=1 d=4.33277e-308 t=808443
tiao jiao 	調教	c=16 d=3.59448e-81 t=808443
tiao jiao 	跳腳	c=1 d=0 t=808443
tiao jiao shi bai 	調教失敗	c=1 d=1.1535e-268 t=808443
tiao jiao tiao jiao 	調教調教	c=1 d=3.10928e-81 t=808443
tiao jie 	調節	c=7 d=9.30462e-06 t=808443
tiao kan 	調侃	c=5 d=5.70747e-109 t=808443
tiao kong 	調控	c=4 d=0 t=808443
tiao kuan 	條款	c=2 d=0 t=808443
tiao le 	跳了	c=1 d=1.41685e-11 t=808443
tiao li 	調理	c=4 d=3.19863e-32 t=808443
tiao liao 	調料	c=4 d=1.49088e-257 t=808443
tiao liao bao 	調料包	c=1 d=0 t=808443
tiao lou 	跳樓	c=1 d=4.46118e-93 t=808443
tiao lou jia 	跳樓價	c=2 d=1.64112e-122 t=808443
tiao lu 	條路	c=0 d=0 t=808443
tiao pei 	調配	c=1 d=0 t=808443
tiao pi 	調皮	c=2 d=1.49666e-38 t=808443
tiao po 	挑破	c=1 d=0 t=808443
tiao qi lai 	跳起來	c=1 d=1 t=799844
tiao qing 	調情	c=1 d=1.61768e-41 t=808443
tiao san 	跳傘	c=1 d=1.96848e-291 t=808443
tiao se 	調色	c=3 d=2.63844e-296 t=808443
tiao shen 	跳神	c=1 d=0 t=808443
tiao sheng 	跳繩	c=45 d=2.19848e-150 t=808443
tiao shi 	挑食	c=18 d=5.312e-30 t=808443
tiao shi 	調試	c=53 d=3.01297e-05 t=808443
tiao shi qi 	调试器	c=1 d=0 t=808443
tiao shi yong 	調試用	c=1 d=4.17687e-83 t=808443
tiao shui 	跳水	c=1 d=0 t=808443
tiao tiao 	調調	c=1 d=0 t=808443
tiao tiao 	跳跳	c=1 d=3.86352e-144 t=808443
tiao tiao wu 	跳跳舞	c=1 d=5.00711e-157 t=808443
tiao wan 	跳完	c=5 d=2.1238e-262 t=808443
tiao wang 	眺望	c=1 d=1.58926e-09 t=808443
tiao wei 	調味	c=2 d=0 t=808443
tiao wu 	跳舞	c=43 d=1.09228e-09 t=808443
tiao wu 	💃	c=1 d=0 t=808443
tiao xi 	調戲	c=4 d=1.31942e-202 t=808443
tiao xin 	挑釁	c=4 d=0 t=808443
tiao xiu 	調休	c=8 d=7.43874e-20 t=808443
tiao xuan 	挑選	c=3 d=0 t=808443
tiao yang 	調養	c=10 d=7.97133e-10 t=808443
tiao zha 	跳閘	c=1 d=9.8105e-305 t=808443
tiao zhan 	挑戰	c=1 d=0 t=808443
tiao zhe 	挑着	c=1 d=0 t=808443
tiao zhe 	跳着	c=1 d=0 t=808443
tiao zheng 	調整	c=49 d=9.85846e-06 t=808443
tiao zheng guo 	調整過	c=1 d=0 t=808443
tiao zheng guo lai 	調整過來	c=1 d=6.3131e-119 t=808443
tiao zhi 	調製	c=1 d=0 t=808443
tiao zhuan 	跳轉	c=29 d=0.900603 t=808443
tiao zhuan dao 	跳转到	c=1 d=8.28992e-118 t=808443
tie 	帖	c=2 d=0 t=808443
tie 	貼	c=165 d=0.000642759 t=808443
tie 	鐵	c=36 d=2.62998e-82 t=808443
tie ba 	貼吧	c=21 d=1.41613e-05 t=808443
tie ban 	鐵板	c=1 d=1.9658e-275 t=808443
tie ban shao 	鐵板燒	c=1 d=1.24945e-208 t=808443
tie bing 	鐵餅	c=1 d=0 t=808443
tie chu mo cheng zhen 	鐵杵磨成針	c=1 d=0 t=808443
tie chuang lei 	铁窗泪	c=2 d=2.07932e-24 t=808443
tie dan 	鐵蛋	c=55 d=0.16998 t=808443
tie di 	貼地	c=2 d=0 t=808443
tie he 	鐵盒	c=1 d=1.7271e-252 t=808443
tie jia 	鐵甲	c=1 d=1.99972e-241 t=808443
tie jia xiao bao 	鐵甲小寶	c=2 d=0 t=808443
tie jiang 	鐵匠	c=2 d=1.16418e-107 t=808443
tie jin 	貼近	c=2 d=0 t=808443
tie lian 	鐵鍊	c=2 d=4.87332e-15 t=808443
tie lu 	鐵路	c=3 d=0 t=808443
tie mian 	貼面	c=2 d=0 t=808443
tie mo 	貼膜	c=9 d=3.17689e-275 t=808443
tie nan 	铁男	c=1 d=7.28826e-103 t=808443
tie pai 	貼牌	c=7 d=4.52369e-139 t=808443
tie pi 	鐵皮	c=2 d=0 t=808443
tie qian 	貼錢	c=1 d=8.47811e-88 t=808443
tie qiang 	貼牆	c=1 d=0.000746586 t=808443
tie qie 	貼切	c=2 d=1.30139e-11 t=808443
tie ren 	鐵人	c=2 d=0 t=808443
tie shan gong zhu 	鐵扇公主	c=1 d=0 t=808443
tie shen 	貼身	c=3 d=2.72099e-188 t=808443
tie si 	鐵絲	c=2 d=0 t=808443
tie tie 	帖帖	c=7 d=1.55416e-246 t=808443
tie tou 	鐵頭	c=2 d=1.76133e-277 t=808443
tie tou wa 	鐵頭蛙	c=1 d=0 t=808443
tie xin 	貼心	c=3 d=1.52264e-65 t=808443
tie zhe 	貼着	c=4 d=2.74061e-09 t=808443
tie zhi 	貼紙	c=6 d=2.98553e-15 t=808443
tie zi 	帖子	c=10 d=0.235838 t=808443
tie zi 	貼子	c=78 d=1.26652e-07 t=808443
ting 	停	c=77 d=0.0843665 t=808443
ting 	婷	c=5 d=0 t=808443
ting 	庭	c=1 d=2.61661e-169 t=808443
ting 	廳	c=3 d=2.37414e-172 t=808443
ting 	挺	c=602 d=0.860708 t=808443
ting 	汀	c=2 d=4.44336e-281 t=808443
ting 	聽	c=354 d=0.0113697 t=808443
ting 	艇	c=1 d=0 t=808443
ting bu 	聽不	c=0 d=0 t=808443
ting bu cuo 	挺不錯	c=2 d=2.8987e-197 t=808443
ting bu dao 	聽不到	c=1 d=0 t=808443
ting bu dong 	聽不懂	c=23 d=9.17048e-41 t=808443
ting bu jin qu 	聽不進去	c=1 d=3.37046e-265 t=808443
ting bu qing 	聽不清	c=4 d=0 t=808443
ting bu rong yi 	挺不容易	c=1 d=2.17854e-278 t=808443
ting bu shu fu 	聽不舒服	c=1 d=0 t=808443
ting bu ting 	聽不聽	c=2 d=2.7236e-258 t=808443
ting bu xia lai 	停不下來	c=3 d=0 t=808443
ting chan 	停產	c=2 d=1.06834e-248 t=808443
ting che 	停車	c=35 d=5.92248e-67 t=808443
ting che chang 	停車場	c=2 d=0 t=808443
ting che fei 	停車費	c=2 d=0 t=808443
ting chu 	聽出	c=1 d=0 t=808443
ting chu lai 	聽出來	c=8 d=2.98451e-11 t=808443
ting chu lai le 	聽出來了	c=3 d=8.55222e-14 t=808443
ting cong ming 	挺聰明	c=1 d=2.72638e-270 t=808443
ting da 	挺大	c=57 d=0.00990222 t=808443
ting dao 	停到	c=1 d=0 t=808443
ting dao 	聽到	c=40 d=1.0762e-11 t=808443
ting de 	聽得	c=1 d=0 t=808443
ting de dao 	聽得到	c=2 d=8.54675e-124 t=808443
ting de dong 	聽得懂	c=12 d=8.93956e-182 t=808443
ting de duo 	聽的多	c=1 d=0 t=808443
ting de jin qu 	挺的進去	c=1 d=0 t=808443
ting de zhu 	挺得住	c=1 d=1.57084e-254 t=808443
ting di 	挺低	c=1 d=9.83909e-16 t=808443
ting dian 	停電	c=1 d=2.78798e-180 t=808443
ting dian 	聽點	c=1 d=0 t=808443
ting dong 	聽懂	c=12 d=2.88186e-11 t=808443
ting dong le 	聽懂了	c=10 d=2.37453e-27 t=808443
ting du 	亭渎	c=2 d=8.04681e-62 t=808443
ting duo 	挺多	c=91 d=0.315057 t=808443
ting duo de 	挺多的	c=1 d=0 t=808443
ting duo ren 	挺多人	c=1 d=0 t=808443
ting e xin 	聽噁心	c=1 d=1.25528e-204 t=808443
ting fan 	挺煩	c=4 d=1.81014e-40 t=808443
ting fang 	廳房	c=1 d=0 t=808443
ting fang bian 	挺方便	c=1 d=0 t=808443
ting gan jing 	停乾淨	c=1 d=0 t=808443
ting gao 	挺高	c=19 d=7.37476e-37 t=808443
ting gao ji 	挺高級	c=1 d=7.08112e-293 t=808443
ting gao xiao 	挺搞笑	c=1 d=0 t=808443
ting ge 	聽歌	c=33 d=2.90677e-24 t=808443
ting geng 	停更	c=1 d=0.860708 t=808443
ting gui 	挺貴	c=12 d=5.24628e-59 t=808443
ting guo 	聽過	c=66 d=3.16088e-11 t=808443
ting ha 	聽哈	c=2 d=6.62613e-12 t=808443
ting hao 	停好	c=1 d=0 t=808443
ting hao 	挺好	c=212 d=0.00216573 t=808443
ting hao 	聽好	c=1 d=0 t=808443
ting hao chi 	挺好喫	c=6 d=8.42272e-246 t=808443
ting hao de 	挺好的	c=29 d=1.12807e-06 t=808443
ting hao he 	挺好和	c=4 d=6.47911e-189 t=808443
ting hao he 	挺好喝	c=1 d=5.10235e-114 t=808443
ting hao kai 	挺好開	c=1 d=0 t=808443
ting hao kan 	挺好看	c=32 d=6.28349e-05 t=808443
ting hao pian 	挺好騙	c=1 d=3.00707e-217 t=808443
ting hao qi 	挺好起	c=1 d=9.94102e-49 t=808443
ting hao suo 	挺好鎖	c=1 d=0 t=808443
ting hao ting 	挺好聽	c=7 d=4.03802e-97 t=808443
ting hao wan 	挺好玩	c=15 d=4.41956e-12 t=808443
ting hao yang 	挺好樣	c=1 d=1 t=805246
ting hao yong 	挺好用	c=8 d=1.49655 t=808443
ting hao zhao 	挺好找	c=2 d=9.82871e-33 t=808443
ting hua 	聽話	c=5 d=6.36332e-124 t=808443
ting ji 	停機	c=1 d=2.79546e-94 t=808443
ting jian dan 	挺簡單	c=3 d=2.58423e-52 t=808443
ting jin 	挺進	c=1 d=0 t=808443
ting jiu 	挺久	c=13 d=2.50445e-81 t=808443
ting kai xin 	挺開心	c=3 d=3.70984e-41 t=808443
ting kao 	停靠	c=1 d=1.81896e-09 t=808443
ting ke 	停課	c=2 d=5.50755e-180 t=808443
ting ke 	聽課	c=1 d=2.67866e-180 t=808443
ting ke ai 	挺可愛	c=3 d=1.57018e-14 t=808443
ting ke xi 	挺可惜	c=2 d=0.00431784 t=808443
ting kuai 	挺快	c=18 d=0.00350046 t=808443
ting lai 	聽來	c=3 d=2.03843e-55 t=808443
ting lao po 	聽老婆	c=1 d=1 t=799453
ting le 	停了	c=15 d=5.58036e-50 t=808443
ting le 	聽了	c=17 d=0.000106285 t=808443
ting le ba 	停了吧	c=1 d=0 t=808443
ting le me 	聽了麼	c=2 d=0 t=808443
ting lei 	挺累	c=2 d=0 t=808443
ting li 	聽力	c=5 d=3.45186e-46 t=808443
ting li hai 	挺厲害	c=8 d=0.913931 t=808443
ting li pu 	挺離譜	c=1 d=1.29685e-58 t=808443
ting liu 	停留	c=5 d=1.27099e-27 t=808443
ting liu zai 	停留在	c=1 d=0 t=808443
ting ma fan 	挺麻煩	c=9 d=9.08115e-161 t=808443
ting meng 	挺猛	c=5 d=3.09994e-105 t=808443
ting ming bai 	挺明白	c=4 d=3.12254e-131 t=808443
ting ming zi 	聽名子	c=2 d=0 t=808443
ting nan 	挺難	c=0 d=0 t=808443
ting nan chi 	挺難喫	c=1 d=0 t=808443
ting nan shou 	挺難受	c=1 d=6.53262e-80 t=808443
ting neng 	聽能	c=1 d=1.09107e-232 t=808443
ting neng chi 	聽能喫	c=1 d=1.09654e-231 t=808443
ting neng chi de 	挺能喫的	c=1 d=4.00673e-270 t=808443
ting ni 	聽你	c=11 d=7.6748e-299 t=808443
ting ni de 	聽你的	c=1 d=0 t=808443
ting ni le 	聽膩了	c=1 d=0 t=808443
ting ni men 	挺你們	c=1 d=0 t=808443
ting nian qing 	挺年輕	c=1 d=0 t=808443
ting pian yi 	挺便宜	c=2 d=9.58979e-302 t=808443
ting piao liang 	挺漂亮	c=2 d=0 t=808443
ting qi lai 	聽起來	c=25 d=1.28394e-58 t=808443
ting qing xi 	挺清晰	c=1 d=9.213e-66 t=808443
ting re 	挺熱	c=1 d=3.92443e-173 t=808443
ting rong yi 	挺容易	c=1 d=0 t=808443
ting ruan 	挺軟	c=1 d=0 t=808443
ting ruo 	挺弱	c=1 d=0 t=808443
ting sao 	挺騷	c=1 d=0.474734 t=808443
ting shao 	挺少	c=2 d=0 t=808443
ting shao 	汀少	c=1 d=0 t=808443
ting shu fu 	挺舒服	c=3 d=0 t=808443
ting shuai 	挺帥	c=4 d=2.10087e-57 t=808443
ting shuang 	挺爽	c=7 d=1.08975e-70 t=808443
ting shun li 	挺順利	c=1 d=3.77618e-73 t=808443
ting shuo 	听说	c=75 d=0.0147227 t=808443
ting shuo guo 	聽說過	c=4 d=2.07749e-43 t=808443
ting shuo le 	听说了	c=2 d=0 t=808443
ting su 	停宿	c=0 d=0 t=808443
ting su hou 	停宿後	c=1 d=0 t=808443
ting ta 	聽她	c=1 d=0 t=808443
